42.3569802,-71.0540018,lawyer,Stephanie Petty, Esq,https://www.yelp.com/biz/stephanie-petty-esq-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,260 Franklin St,Boston,MA,02110,(857) 259-5200,260 Franklin St,8
42.3565209,-71.053357,lawyer,Hannaford Immigration Law,https://www.yelp.com/biz/hannaford-immigration-law-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,265 Franklin St,Boston,MA,02110,(617) 855-8593,265 Franklin St,10
42.3684774,-71.1084352,lawyer,Law Office of David J Mahlowitz,https://www.yelp.com/biz/law-office-of-david-j-mahlowitz-cambridge?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,907 Massachusetts Ave,Cambridge,MA,02139,(617) 230-7200,907 Massachusetts Ave,32
42.3591940100265,-71.0547423362732,lawyer,Law Office of Alan David Meyerson,https://www.yelp.com/biz/law-office-of-alan-david-meyerson-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,100 State St,Boston,MA,02109,(617) 444-9525,100 State St,9
42.3512639,-71.0506357,lawyer,Steven M Ayr,https://www.yelp.com/biz/steven-m-ayr-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,303 Congress St,Boston,MA,02210,(617) 765-2233,303 Congress St,5
42.3505545,-71.0703434,lawyer,Law Offices of Shaun A Hannafin, LLC,https://www.yelp.com/biz/law-offices-of-shaun-a-hannafin-llc-boston-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,75 Arlington St,Boston,MA,02116,(617) 848-4572,75 Arlington St,5
42.309961,-71.2150396,lawyer,Summers Family Law,https://www.yelp.com/biz/summers-family-law-newton?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,233 Needham St,Newton,MA,02464,(617) 795-3000,233 Needham St,18
42.3511282974042,-71.0613908783066,lawyer,Chiang Law Firm,https://www.yelp.com/biz/chiang-law-firm-boston-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,65 Harrison Ave,Boston,MA,02111,(617) 283-7199,65 Harrison Ave,1
42.3969002,-71.1036301,lawyer,Matthew T McDonough,https://www.yelp.com/biz/matthew-t-mcdonough-somerville?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,482 Broadway,Somerville,MA,02145,(617) 625-7600,482 Broadway,4
42.3579733685236,-71.0563745661011,lawyer,RSST Law Group - Ross Silverman Snyder Tietjen,https://www.yelp.com/biz/rsst-law-group-ross-silverman-snyder-tietjen-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,50 Congress St,Boston,MA,02111,(617) 542-5111,50 Congress St,2
42.3406577,-71.1206209,lawyer,Shur Law Group,https://www.yelp.com/biz/shur-law-group-brookline?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,229 Harvard St,Brookline,MA,02446,(617) 959-1499,229 Harvard St,4
42.348861,-71.157753,lawyer,Donato Anthony Atty,https://www.yelp.com/biz/donato-anthony-atty-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,444 Washington St,Boston,MA,02111,(617) 254-1555,444 Washington St,2
42.3598,-71.0603,lawyer,Breakstone White & Gluck,https://www.yelp.com/biz/breakstone-white-and-gluck-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,2 Center Plz,Boston,MA,02108,(617) 723-7676,2 Center Plz,39
42.35552,-71.0506599,lawyer,Goulston & Storrs PC,https://www.yelp.com/biz/goulston-and-storrs-pc-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,1.0,400 Atlantic Ave,Boston,MA,02110,(617) 482-1776,400 Atlantic Ave,2
42.358019,-71.061543,lawyer,Goldstein Immigration Lawyers,https://www.yelp.com/biz/goldstein-immigration-lawyers-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.5,6 Beacon St,Boston,MA,02108,(617) 722-0005,6 Beacon St,13
42.3695649951696,-71.0792872309685,lawyer,Frisoli & Associates, PC,https://www.yelp.com/biz/frisoli-and-associates-pc-cambridge?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,43 Thorndike St,Cambridge,MA,02141,(617) 494-0200,43 Thorndike St,1
42.3449094,-71.1113654,lawyer,Law Office of Robin Gorenberg,https://www.yelp.com/biz/law-office-of-robin-gorenberg-brookline?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,1111 Beacon St,Brookline,MA,02446,(617) 731-9924,1111 Beacon St,4
42.3654839,-71.06728,lawyer,Law Office of Kevin Seaver,https://www.yelp.com/biz/law-office-of-kevin-seaver-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,8 Whittier Pl,Boston,MA,02114,(617) 263-2633,8 Whittier Pl,32
42.351518,-71.068704,lawyer,Alavi & Braza Law Offices,https://www.yelp.com/biz/alavi-and-braza-law-offices-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,20 Park Plz,Boston,MA,02116,(877) 552-2529,20 Park Plz,54
42.27697,-71.05172,lawyer,Keches Law Group,https://www.yelp.com/biz/keches-law-group-milton-5?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,4.0,2 Granite Ave,Milton,MA,02186,(617) 898-0808,2 Granite Ave,8
42.3677825927734,-71.0579223632812,lawyer,Tye Donald G,https://www.yelp.com/biz/tye-donald-g-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,585 Commercial St,Boston,MA,02109,(617) 456-8000,585 Commercial St,8
42.3576511,-71.059666,lawyer,Law Offices of Steven J Topazio,https://www.yelp.com/biz/law-offices-of-steven-j-topazio-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,44 School St,Boston,MA,02108,(617) 422-5803,44 School St,7
42.3650123,-71.0610215,lawyer,Landman Akashian,https://www.yelp.com/biz/landman-akashian-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,1.0,164 Canal St,Boston,MA,02114,(617) 357-9400,164 Canal St,2
42.359606,-71.056334,lawyer,WilmerHale,https://www.yelp.com/biz/wilmerhale-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,60 State St,Boston,MA,02109,(617) 526-6000,60 State St,3
42.3567319,-71.1859798,lawyer,Messing Rudavsky & Weliky, PC,https://www.yelp.com/biz/messing-rudavsky-and-weliky-pc-newton?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,300 Washington St,Newton,MA,02458,(617) 742-0004,300 Washington St,2
42.34864,-71.1603,lawyer,Law Office of David S. Bograd,https://www.yelp.com/biz/law-office-of-david-s-bograd-brighton?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,480 Washington St,Brighton,MA,02135,(617) 254-1102,480 Washington St,3
42.3613997547683,-71.0627409749088,lawyer,Kotin Crabtree & Strong,https://www.yelp.com/biz/kotin-crabtree-and-strong-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.0,1 Bowdoin Sq,Boston,MA,02114,(617) 227-7031,1 Bowdoin Sq,2
42.350559,-71.050238,lawyer,Sweeney Merrigan Law, LLP,https://www.yelp.com/biz/sweeney-merrigan-law-llp-boston-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,268 Summer St,Boston,MA,02210,(617) 391-9001,268 Summer St,14
42.37568,-71.03742,lawyer,Petruccelli & Foster Law Offices of,https://www.yelp.com/biz/petruccelli-and-foster-law-offices-of-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,2.0,46 Bennington St,Boston,MA,02128,(617) 567-7750,46 Bennington St,1
42.35815,-71.06152,lawyer,Kahalas Howard M Atty,https://www.yelp.com/biz/kahalas-howard-m-atty-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,2.5,6 Beacon St,Boston,MA,02108,(617) 523-1155,6 Beacon St,5
42.349479675293,-71.0806503295898,lawyer,Nancy Baskin, Attorney,https://www.yelp.com/biz/nancy-baskin-attorney-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,1.0,745 Boylston St,Boston,MA,02116,(617) 266-1820,745 Boylston St,2
42.36363,-71.051588,lawyer,Greater Boston Law,https://www.yelp.com/biz/greater-boston-law-boston-2?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,220 Commercial St,Boston,MA,02109,(781) 436-0316,220 Commercial St,6
42.33427,-71.0415,lawyer,Law Office of Edward Rice,https://www.yelp.com/biz/law-office-of-edward-rice-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,,Boston,MA,02127,(617) 475-0909,,2
42.3548561,-71.0661193,lawyer,Calabrese Law Associates,https://www.yelp.com/biz/calabrese-law-associates-boston-3?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,1.0,One Boston Place,Boston,MA,02108,(617) 340-6623,One Boston Place,2
42.35861,-71.05957,lawyer,Liss-Riordan Shannon Atty,https://www.yelp.com/biz/liss-riordan-shannon-atty-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,2.0,18 Tremont St,Boston,MA,02108,(617) 367-7200,18 Tremont St,1
42.3583062,-71.0529896,lawyer,Torres, Scammon Hincks & Day,https://www.yelp.com/biz/torres-scammon-hincks-and-day-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,5.0,35 India St,Boston,MA,02110,(617) 307-4426,35 India St,3
42.3572899922166,-71.061205586184,lawyer,White Veronica J Law Office,https://www.yelp.com/biz/white-veronica-j-law-office-boston?adjust_creative=tzi52j1y9497qJtBsFV1mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tzi52j1y9497qJtBsFV1mg,3.5,101 Tremont St,Boston,MA,02108,(617) 338-9507,101 Tremont St,2
